"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42"
5.286,3.4146,0,0,6,0,0,27.3,3,6,9,-2.66,3.792,1.622,10.617,12,1.048,1.159,0,0,0,1.111,1,0,0,0,2.458,0,0,35.324,1.615,0,0,3,3,3.783,3.278,3,8.66,0,0,"0"
5.406,2.1252,1,0,7,0,5,43.9,0,4,10,0,4.279,0.777,11.11,10,1.024,1.116,0,1,0,1.28,3,0,0,1,2.428,0,0,47.783,3.924,0,5,9,2,4.711,2.702,3,9.916,0,0,"0"
4.868,3.0252,0,0,1,0,0,34.8,3,1,6,1.466,3.292,1.16,10.076,2,0.998,1.143,0,0,0,1.235,1,0,0,0,2.288,-0.008,0,10.884,1.634,0,0,5,1,3.697,2.439,2,8.261,0,0,"0"
3.618,2.8543,2,0,0,0,0,33.3,1,0,0,0,3.029,1.522,7.853,0,1.033,1.126,0,0,0,1.299,0,0,1,0,1.732,0.386,0,0,2.094,0,0,0,0,3.71,2.744,0,8.384,0,2,"0"
3.732,2.5972,0,0,0,0,0,23.5,1,1,1,0,2.575,1.585,8.16,1,0.991,1.164,0,0,0,1.105,0,0,0,0,1.802,-0.226,0,0,2.488,0,0,1,2,2.93,2.333,1,6.762,0,0,"0"
3.879,2.9588,0,0,0,0,0,33.3,0,0,4,0,3.091,2.281,8.743,0,0.998,1.152,0,0,0,1.251,0,0,0,0,1.902,0.047,0,0,3.685,0,0,4,1,3.271,2.833,3,7.905,0,0,"0"
4.691,4.7731,0,0,4,0,0,26.9,4,4,4,0,3.786,2.122,10.467,0,0.996,1.155,0,0,0,1.142,0,0,0,0,2.211,0,0,0,3.997,0,0,6,4,3.321,2.517,2,8.334,0,0,"0"
4.757,1.8029,0,0,4,0,4,50,0,0,8,0,3.915,0,10.525,0,0.983,1.108,0,0,0,1.313,3,0,0,2,2.295,0,0,0,4.15,0,4,8,2,3.712,1.983,2,8.934,0,0,"0"
5.563,4.6158,0,0,9,1,6,33.3,5,6,12,0,4.018,1.153,11.151,12,1.044,1.146,0,3,0,1.214,1,0,0,0,2.546,0,0,67.469,1.406,0,3,6,0,4.092,3.298,3,9.375,0,0,"0"
4.973,3.602,0,0,2,0,3,35,0,3,4,0,3.45,1.258,10.152,6,1.042,1.144,0,1,0,1.193,1,0,0,0,2.317,0.005,0,20.72,1.706,0,3,4,2,3.883,3.042,2,8.639,0,0,"0"
5.777,2.3194,0,0,0,2,0,33.3,3,2,0,0,3.323,1.126,10.946,6,0.987,1.139,0,0,0,1.182,3,0,0,0,2.607,-0.002,0,0,1.274,3,0,0,1,3.675,2.097,0,8.164,0,0,"0"
5.256,2.6157,0,0,0,1,0,34.6,3,1,0,0.448,3.133,0.861,10.335,2,0.977,1.136,0,0,0,1.252,1,0,0,0,2.327,0.012,0,11.089,1.037,1,0,0,0,3.497,2.175,0,7.914,0,0,"0"
5.003,2.9132,0,0,0,0,3,52.4,1,0,0,0,3.338,0.629,10.084,0,0.972,1.099,0,0,0,1.349,3,0,0,0,2.351,0.004,0,0,1.075,0,0,0,0,3.873,1.909,0,8.471,0,0,"0"
4.732,2.1796,0,0,0,0,4,48.1,0,2,0,0,3.633,0.648,10.3,4,0.998,1.108,0,0,0,1.276,2,0,0,0,2.275,0,0,0,3.095,0,2,0,2,3.7,2.411,0,8.654,0,0,"0"
5.174,2.5182,0,0,1,0,5,42.9,2,4,2,-1.681,4.049,1.282,10.904,11,1.009,1.121,0,0,0,1.236,2,0,0,0,2.42,0,0,23.818,3.572,0,2,4,2,3.874,2.638,1,9.097,0,0,"0"
4.924,2.4008,0,0,0,0,3,45.2,2,1,0,0,3.608,1.429,10.32,4,0.981,1.114,0,0,0,1.299,3,0,0,0,2.348,0,0,0,2.904,0,1,0,0,3.861,1.956,0,8.632,0,0,"0"
5.509,3.254,2,0,2,0,5,35.7,0,6,2,0,4.086,1.096,11.165,12,1.063,1.116,0,0,0,1.251,3,0,0,0,2.511,0,0,44.995,1.996,0,3,2,4,4.77,3.377,1,10.203,0,0,"0"
4.861,1.9254,0,0,0,0,0,35.7,0,0,0,0,3.092,0,9.863,0,0.963,1.133,0,0,0,1.222,3,0,0,0,2.303,-0.006,0,0,1.047,2,0,0,0,3.309,1.467,0,7.533,0,0,"0"
5.047,2.5237,0,0,0,0,4,58.3,0,0,0,0,3.606,0,10.4,0,0.976,1.087,0,0,0,1.38,6,0,0,0,2.414,0,0,0,1.443,0,0,0,0,3.966,1.905,0,8.812,0,0,"0"
5.318,2.361,0,0,2,0,5,53.8,0,2,2,-0.252,3.801,0.682,10.772,8,1.011,1.099,0,0,0,1.296,6,0,0,0,2.508,0,0,24.37,1.393,0,1,2,2,3.955,2.569,1,8.963,0,0,"0"
5.408,2.3533,0,0,6,0,6,43.5,4,2,6,-0.202,4.087,1.289,11.084,8,0.993,1.121,0,0,0,1.276,6,0,0,0,2.553,0,0,26.148,1.71,0,2,8,2,3.991,2.292,2,9.158,0,0,"0"
5.69,2.3056,0,0,8,1,2,48.4,0,2,6,-0.826,3.889,0.565,10.94,5,1.009,1.113,0,0,0,1.277,3,0,0,0,2.55,0,0,23.886,1.935,1,0,4,2,3.857,2.469,2,8.961,0,0,"0"
5.262,4.2718,2,0,0,1,0,25,2,0,0,0,3.317,0.863,10.026,0,1.23,1.269,0,0,1,1.042,0,0,0,0,2.175,0.172,0,0,1.435,0,0,0,0,3.997,4.972,0,8.663,0,5,"0"
6.242,9.1775,0,0,3,12,0,30,3,0,3,0,4.727,1.637,12.421,0,1.311,1.377,0,0,3,0.883,0,0,0,0,2.694,0,0,0,2.922,0,0,3,0,3.991,5.825,1,9.745,0,27,"0"
4.228,3.1334,0,0,0,0,0,26.3,3,2,0,0,2.746,1.557,8.891,0,0.998,1.153,0,0,0,1.103,0,0,0,0,1.932,0.136,0,0,2.535,0,0,0,1,3.105,2.548,0,7.107,0,0,"0"
5.13,3.5878,0,0,0,1,0,32.1,4,1,0,0,3.095,1.761,10.106,1,0.974,1.141,0,0,0,1.237,0,0,0,0,2.175,-0.022,0,10.101,2.729,0,0,0,0,3.309,2.258,0,7.751,0,0,"0"
5.086,3.9599,3,0,0,1,0,28.6,1,1,0,0,3.347,0.918,9.771,0,1.152,1.125,0,0,1,1.32,0,0,0,0,2.074,-0.263,0,9.431,1.372,0,0,0,0,4.238,3.764,0,8.925,0,3,"0"
4.236,2.9709,0,0,1,0,0,31.9,1,1,1,-0.151,3.915,3.554,10.042,1,0.969,1.143,0,0,0,1.198,0,0,0,0,1.995,0,0,10.604,9.701,0,0,1,2,3.309,1.861,1,8.305,0,0,"0"
5.262,4.5221,1,0,0,0,0,28.3,3,4,0,0,3.856,2.733,10.387,12,0.987,1.144,0,0,0,1.187,0,0,0,0,2.257,0,0,12.436,3.441,0,0,0,0,4.415,2.115,0,9.152,0,0,"0"
6.253,7.1279,0,0,0,7,0,30.8,1,2,0,-4.279,4.252,1.544,11.905,2,1.285,1.34,0,0,1,0.908,0,0,0,0,2.648,0,0,9.723,3.516,0,0,0,1,3.954,5.737,0,9.274,0,15,"0"
4.807,3.1717,0,0,0,0,3,42.9,3,0,0,0,3.075,0.881,9.833,0,0.967,1.119,0,0,0,1.321,1,0,0,0,2.246,-0.023,0,0,1.06,0,0,0,0,3.698,1.889,0,8.086,0,0,"0"
5.236,3.778,5,0,0,0,6,46.7,1,0,0,0,5.013,0.799,10.434,0,1.045,1.058,0,0,0,1.58,1,1,0,0,2.414,0.004,1,0,0.873,0,5,0,0,6.982,2.146,0,13.184,0,5,"0"
4.658,2.9363,0,0,2,0,2,38.1,1,1,4,-0.074,3.314,1.455,9.9,1,1.003,1.137,0,0,0,1.239,1,0,0,0,2.22,-0.008,0,10.556,2.349,0,2,5,3,3.658,2.591,2,8.311,0,0,"0"
5.388,3.3114,0,0,0,1,3,39.3,4,1,0,0,3.351,1.124,10.539,4,0.978,1.126,0,0,0,1.27,1,0,0,0,2.377,0.004,0,0,1.69,0,1,0,1,3.78,2.188,0,8.357,0,0,"0"
4.97,3.3797,0,0,0,0,4,40.9,3,1,0,0,3.193,0.861,10.06,4,0.983,1.123,0,0,0,1.272,1,0,0,0,2.307,0.013,0,0,0.962,0,1,0,1,3.774,2.267,0,8.239,0,0,"0"
5.399,3.4164,0,0,0,1,4,38.7,5,1,0,0,3.424,1.084,10.644,4,0.977,1.127,0,0,0,1.271,1,0,0,0,2.403,-0.002,0,0,1.65,0,1,0,1,3.818,2.147,0,8.453,0,0,"0"
4.807,3.3179,1,0,0,0,3,43.8,1,1,0,0,3.297,0.881,9.833,2,1.012,1.113,0,0,0,1.298,1,0,1,0,2.246,-0.025,0,0,1.06,0,2,0,1,3.926,2.568,0,8.562,0,1,"0"
4.607,3.0008,1,0,0,0,2,41.2,0,1,0,0,3.256,1.187,9.631,2,0.996,1.105,0,0,0,1.302,1,0,0,0,2.194,-0.025,0,0,1.544,0,2,0,1,3.865,2.352,0,8.506,0,0,"0"
5.313,2.7782,0,0,0,1,2,40,4,1,0,0,3.564,1.697,10.592,2,0.976,1.125,0,0,0,1.274,1,0,0,0,2.329,-0.001,0,10.535,2.986,0,0,0,0,3.692,2.161,0,8.482,0,0,"0"
5.103,3.9184,0,0,4,0,4,35,1,5,4,0,3.649,1.197,10.456,11,1.08,1.144,0,2,0,1.195,1,0,0,0,2.38,0.001,0,41.425,1.74,0,3,4,1,3.967,3.619,2,8.984,0,0,"0"
5.431,2.8955,0,0,0,2,0,32.1,4,1,1,0.374,3.233,0.832,10.681,2,0.982,1.144,0,0,0,1.232,1,0,0,0,2.394,-0.007,0,11.254,1.055,2,0,6,1,3.573,2.242,1,8.088,0,0,"0"
4.869,1.767,0,1,9,0,5,44.4,0,4,14,-0.391,4.435,1.073,11.072,9,1.016,1.123,0,1,0,1.261,3,0,0,0,2.314,0,0,33.54,6.465,0,4,13,0,3.848,2.576,5,9.537,1,0,"0"
5.158,1.6914,2,0,36,0,9,56.1,0,0,44,0,4.902,0.257,11.817,0,1.007,1.093,0,0,0,1.41,147,0,1,2,2.622,0,0,0,1.535,0,1,16,0,5.808,2.055,8,11.055,0,1,"0"
5.076,2.6588,2,0,0,0,4,54.5,0,0,0,0,3.792,0.673,10.327,0,1.003,1.089,0,0,0,1.364,2,0,1,0,2.363,-0.001,0,0,2.106,0,2,0,0,4.009,2.206,0,9.13,0,2,"0"
